Balling the Jack,"Baldwin, Frank",7/97-- 7.5,7.5
Ironfire,"Ball, David",3/04-- 7.8,7.8
China Run,"Ball, David",8/02-- 7.2,7.2
Lava,"Ball, Pamela",4/97-- 6.5,6.5
An Angel to Die For,"Ballard, Mignon F.",12/00-- 6,6
Revelation,"Balling, L. Christian",6/98-- 7.6,7.6
Like a Hole In the Head,"Banbury, Jen",4/98-- 8,8
Dragon Death,"Bandino, Gael",No,
"Business, The","Banks, Iain",2/02-- 7,7
Complicity,"Banks, Iain M.",2/97-- 7,7
Against a Dark Background,"Banks, Iain M.",8/94-- 6,6
"Algebraist, The","Banks, Iain M.",11/05-- 6,6
Complicity,"Banks, Iain M.",4/94-- 6,6
Matter,"Banks, Iain M.",5/08-- 6,6
Betrayal of the Trust,"Banks, Leslie Esdaile",12/04-- 7.1,7.1
Saturday's Child,"Banks, Ray",3/08-- 8.4,8.4
Cloudsplitter,"Banks, Russell",5/98-- 7.2,7.2
True Witness,"Bannister, Jo",12/02-- 8.5,8.5
Echoes of Lies,"Bannister, Jo",12/01-- 8.2,8.2
"Hireling's Tale, The","Bannister, Jo",4/00-- 7.8,7.8
"Lazarus Hotel, The","Bannister, Jo",2/01-- 7.5,7.5
No Birds Sing,"Bannister, Jo",6/98-- 7.5,7.5
Reflections,"Bannister, Jo",2/04-- 7.4,7.4
"Debts of Solitude, The","Bannister, Jo",12/04-- 7.3,7.3
Changelings,"Bannister, Jo",11/00-- 7.2,7.2
"Tinderbox, The","Bannister, Jo",5/07-- 7.2,7.2
Flawed,"Bannister, Jo",10/07-- 7,7
"Lazarus Hotel, The","Bannister, Jo",2/01-- 7,7
"Fifth Cataract, The","Bannister, Jo",3/06-- 6,6
"Forgetting Room, The","Bantock, Nick",10/97-- 6.5,6.5
Eclipse,"Banville, John",3/01-- 7.1,7.1
Never Look Away,"Barclay, Linwood",4/10-- 10,10
Fear the Worst,"Barclay, Linwood",12/09-- 9.5,9.5
Too Close to Home,"Barclay, Linwood",10/08-- 9.4,9.4
Trust Your Eyes,"Barclay, Linwood",9/12-- 7.2,7.2
Trust Your Eyes,"Barclay, Linwood",9/12-- 7.2,7.2
Red Mercury,"Barclay, Max",10/96-- 7,7
Farewell Performance,"Barclay, Tessa",7/02-- 6,6
Brainrush II: The Enemy of My Enemy,"Bard, Richard",3/12-- 9,9
Brainrush,"Bard, Richard",2/12-- 8.8,8.8
Dead In Five Heart Beats,"Barger, Ralph ""Sonny""",10/03-- 7.4,7.4
Abarat,"Barker, Clive",01/03-- 8,8
Coldheart Canyon,"Barker, Clive",10/01-- 8,8
Cabal,"Barker, Clive",12/98-- 7.8,7.8
Galilee,"Barker, Clive",6/98-- 7.8,7.8
"Inhuman Condition, The","Barker, Clive",11/01-- 7.5,7.5
Books of Blood,"Barker, Clive",2/02-- 7.4,7.4
"Great And Secret Show, The","Barker, Clive",6/95-- 7,7
Imajica,"Barker, Clive",1/97-- 7,7
Sacrament,"Barker, Clive",11/96-- 7 ,7
"Damnation Game, The","Barker, Clive",6/97-- 6,6
"Damnation Game,The","Barker, Clive",11/94-- 6 ,6
"Essential Clive Barker, The","Barker, Clive",11/99-- 6,6
Everville,"Barker, Clive",11/94-- 6,6
Weave World,"Barker, Clive",1/95-- 6,6
Thief of Always,"Barker, Clive",no,
Double Vision,"Barker, Pat",5/04-- 7.8,7.8
Regeneration,"Barker, Pat",3/01-- 7.2,7.2
"Eye in the Door, The","Barker, Pat",4/01-- 7.1,7.1
"Money, Love","Barkley, Brad",8/00-- 6,6
God's Demon,"Barlowe, Wayne",1/08-- 7,7
"Bad Samaritan, The","Barnard, Robert",10/97-- 7,7
"Murder in Mayfair, A","Barnard, Robert",5/00-- 7,7
"City of Strangers, A","Barnard, Robert",1/98-- 6.5,6.5
"Corpse at the Haworth Tandoori, The","Barnard, Robert",7/99-- 6.5,6.5
"Bad Samaritan, The","Barnard, Robert",6/97-- 6,6
"City of Strangers, A","Barnard, Robert",1/98-- 6,6
"Hovering of Vultures, A","Barnard, Robert",1/98-- 6,6
Skeleton in the Grass,"Barnard, Robert",11/97-- 6,6
"Fall from Grace, A","Barnard, Robert",5/07-- 5,5
Kaleidoscope Century,"Barnes, John",5/95-- 7,7
Mother of Storms,"Barnes, John",7/94-- 7,7
Cold Case,"Barnes, Linda",5/97-- 9,9
"Big Dig, The","Barnes, Linda",10/02-- 8,8
Coyote,"Barnes, Linda",11/97-- 8,8
Deep Pockets,"Barnes, Linda",4/04-- 8,8
"Snake Tattoo, The","Barnes, Linda",11/97-- 8,8
Snapshot,"Barnes, Linda",1/98-- 8,8
"Trouble of Fools, A","Barnes, Linda",11/97-- 8,8
Bitter Finish,"Barnes, Linda",11/97-- 7.5,7.5
Cold Case,"Barnes, Linda",2/97-- 7.5,7.5
Dead Heat,"Barnes, LInda",3/97-- 7.5,7.5
Flashpoint,"Barnes, Linda",11/99-- 7.5,7.5
Hardware,"Barnes, Linda",3/95-- 7.5,7.5
Heart of the World,"Barnes, Linda",5/06-- 7.5,7.5
Heart of the World,"Barnes, Linda",10/06-- 7,7
Lie Down With the Devil,"Barnes, Linda",8/08-- 7,7
Cities of the Dead,"Barnes, Linda",1/98-- 6.5,6.5
Empire Rising,"Barone, Sam",12/07-- 9,9
Backpack,"Barr, Emily",3/02-- 7,7
Deep South,"Barr, Nevada",6/00-- 8.8,8.8
Hunting Season,"Barr, Nevada",3/02-- 8.5,8.5
"Rope, The","Barr, Nevada",3/12-- 8.4,8.4
13.50,"Barr, Nevada",2/10-- 8,8
Blind Descent,"Barr, Nevada",7/98-- 8,8
Blood Lure,"Barr, Nevada",2/01-- 8,8
Borderline,"Barr, Nevada",8/09-- 8,8
Hard Truth,"Barr, Nevada",6/05-- 8,8
High Country,"Barr, Nevada",2/04-- 8,8
Flashback,"Barr, Nevada",2/03-- 7.9,7.9
Winter Study,"Barr, Nevada",6/08-- 7.6,7.6
Firestorm,"Barr, Nevada",5/96-- 7.5,7.5
"Superior Death, A","Barr, Nevada",8/00-- 7.4,7.4
Endangered Species,"Barr, Nevada",4/97-- 6.5,6.5
Ill Wind,"Barr, Nevada",11/95-- 6,6
"Innocents, The","Barre, Richard",5/95-- 8.5,8.5
"Savannah Project, The","Barrett, Chuck",4/12-- 7,7
Dead Dog Blues,"Barrett, Jr. Neal",9/97-- 8,8
Pink Vodka Blues,"Barrett, Jr. Neal",9/97-- 8,8
Given the Crime,"Barrett, Margaret & Charles Dennis",2/98-- 8.2,8.2
"Fires of Merlin, The","Barron, T. A.",12/00-- 7.1,7.1
"Lost Years of Merlin, The","Barron, T. A.",9/00-- 7,7
"Mirror of Merlin, The","Barron, T. A.",9/00-- 7,7
"Seven Songs of Merlin, The","Barron, T. A.",9/00-- 7,7
Blindspot,"Barrow, Adam",2/97-- 7,7
Tricky Business,"Barry, Dave",10/02-- 8,8
Big Trouble,"Barry, Dave",9/99-- 7.7,7.7
Lunatics,"Barry, Dave & Alan Zweibel",1/12-- 8,8
Lunatics,"Barry, Dave & Alan Zweibel",1/12-- 8,8
"Chivalry of Crime, The","Barry, Desmond",3/00-- 8,8
Cat Magic,"Barry, Jonathan & Whitney Strieber",1/97-- 6,6
Once Upon A Time,"Barth, John",8/94-- 4,4
Jumper,"Barth, Richard",11/00-- 7.5,7.5
Strip Poker,"Bartholomew, Nancy",11/01-- 7.6,7.6
Cupid & Diana,"Bartolomew, Christina",6/98-- 7.2,7.2
Dead By Midnight,"Barton, Beverly",5/10-- 7.5,7.5
Final Therapy,"Barton, Robert A.",1/95-- 6,6
Lockhart's Nightmare,"Barton, Wayne & Stan Williams",6/98-- 7,7
Degrees of Love,"Basch, Rachel",6/98-- 7,7
"Inquisitor's Key, The","Bass, Jefferson",6/12-- 8.4,8.4
Bones of Betrayal,"Bass, Jefferson",3/09-- 8,8
"Bone Thief, The","Bass, Jefferson",4/10-- 7.5,7.5
Where the Sea Used to Be,"Bass, Rick",8/98-- 7,7
"Stars Can Wait, The","Basu, Jay",4/02-- 7.4,7.4
Father's Day,"Batchelor, John Calvin",12/94-- 7,7
Maze of Moonlight,"Baudino, Gael",5/93-- 8.5,8.5
Umberto Eco,Baudolino,12/02-- 6,6
Dark Side,"Bauer, Belinda",6/11-- 7.5,7.5
Good Evening Mr & Mrs America and all the Ships at Sea,"Bausch, Richard",1/97-- 7,7
In the Night Season,"Bausch, Richard",6/98-- 7,7
Someone to Watch Over Me,"Bausch, Richard",11/99-- 6,6
"Hole in the Earth, A","Bausch, Robert",8/00-- 8.2,8.2
"Feast of Love, The","Baxter, Charles",7/00-- 6,6
Tears of the Dragon,"Baxter, Holly",6/05-- 6,6
"Time Ships, The","Baxter, Stephen",1/96-- 9,9
Silverhair,"Baxter, Stephen",3/00-- 8.6,8.6
Moonseed,"Baxter, Stephen",10/98-- 7.9,7.9
Flux,"Baxter, Stephen",10/95-- 7.5,7.5
Coalescent,"Baxter, Stephen",3/04-- 7.3,7.3
Anti-Ice,"Baxter, Stephen",12/94-- 7,7
Manifold: Time,"Baxter, Stephen",1/00-- 7,7
Voyage,"Baxter, Stephen",4/97-- 7,7
Prism,"Bay, Austin",7/96-- 7,7
Mirror Maze,"Bayer, William",8/94-- 9,9
"Dream of Broken Horses, The","Bayer, William",3/02-- 8.7,8.7
Blind Side,"Bayer, William",9/94-- 8,8
Pattern Crimes,"Bayer, William",9/94-- 6,6
Tamsin,"Beagle, Peter S.",11/99-- 7,7
The Innkeepers Song,"Beagle, Peter S.",6/94-- 6.5,6.5
"Unicorn Sonata, The","Beagle, Peter S.",9/96-- 6,6
Black Gold,"Bean, Fred",4/98-- 8.4,8.4
"Death in Victory, A","Bean, Gregory",7/97-- 8,8
Grave Victory,"Bean, Gregory",7/98-- 7.8,7.8
Earth Power The Infinity Concerto,"Bear, Greg",8/95-- 8.5,8.5
Vitals,"Bear, Greg",1/02-- 8.4,8.4
Darwin's Radio,"Bear, Greg",10/99-- 8,8
Earth Power The Serpent Mage,"Bear, Greg",8/95-- 8,8
Rogue Planet,"Bear, Greg",6/00-- 8,8
Legacy,"Bear, Greg",8/95-- 7.5,7.5
Hull Zero Three,"Bear, Greg",3/11-- 7.4,7.4
Dead Lines,"Bear, Greg",6/04-- 7.3,7.3
Foundation and Chaos,"Bear, Greg",7/98-- 7.2,7.2
Quantico,"Bear, Greg",5/07-- 7.2,7.2
City At The End Of Time,"Bear, Greg",9/08-- 6,6
Slant,"Bear, Greg",6/97-- 6,6
Moving Mars,"Bear, Greg",11/93-- 5,5
Anvil of Stars,"Bear, Greg",no,
Eon,"Bear, Greg",no,
Forge of God,"Bear, Greg",no,
Queen of Angels,"Bear, Greg",No,
"Black Tulip, The","Bearden, Milt",6/98-- 7.2,7.2
Agatha Raisin and the Love from Hell,"Beaton, M. C.",3/02-- 7.7,7.7
Agatha Raisin and the Day the Floods Came,"Beaton, M. C.",7/02-- 7.6,7.6
Death of a Celebrity,"Beaton, M. C.",2/02-- 7.6,7.6
Death of a Dustman,"Beaton, M. C.",3/01-- 7.6,7.6
Kissing Christmas Goodbye,"Beaton, M. C.",12/07-- 7.6,7.6
"Skeleton in the Closet, The","Beaton, M. C.",3/01-- 7.3,7.3
Death of a Snob,"Beaton, M. C.",5/98-- 7.2,7.2
Agatha Raisin and the Terrible Tourist,"Beaton, M. C.",1/98-- 7,7
Death of a Hussy,"Beaton, M. C.",5/98-- 7,7
Death of an Addict,"Beaton, M. C.",8/99-- 7,7
Death of a Dentist,"Beaton, M. C.",12/97-- 6.5,6.5
Agathia Raisin and the Wellspring of Death,"Beaton, M. C.",9/98-- 6,6
Death of a Macho Man,"Beaton, M. C.",5/98-- 6,6
"Doctor's House, The","Beattie, Ann",4/02-- 6,6
"My Life, Starring Dara Falcon","Beattie, Ann",5/97-- 6,6
Murder in the Holy City,"Beaufort, Simon",1/99-- 7,7
"Head for Poisoning, A","Beaufort, Simon",8/99-- 6,6
Lovers and Liars,"Beauman, Sally",3/98-- 6.5,6.5
Danger Zone,"Beauman, Sally",4/96-- 6,6
Birth of An Age,"Beauseigner, James",10/03-- 7.6,7.6
Good Neighbors,"Bechard, Gorman",8/98-- 7.4,7.4
"Body in a Volvo, The","Beck, K. K.",5/98-- 8,8
Unwanted Attentions,"Beck, K. K.",10/95-- 8,8
Cold Smoked,"Beck, K. K.",10/95-- 7,7
Electric City,"Beck, K. K.",2/98-- 6,6
Bad Neighbors,"Beck, Katherine",3/97-- 8,8
Trace Evidence,"Becka, Elizabeth",12/05-- 8.2,8.2
"First Apostle, The","Becker, James",3/11-- 8,8
Link,"Becker, Walt",11/98-- 8.5,8.5
Written In Bone,"Beckett, Simon",10/07-- 8.5,8.5
Houdini Girl,"Bedford, Martyn",2/99-- 7,7
Acts of Revision,"Bedford, Martyn",4/96-- 6,6
Murdering Ministers,"Beechey, Alan",3/00-- 5,5
"Last Goodbye, The","Bell, Malcolm",2/99-- 7.1,7.1
Biggie and the Fricasseed Fat Man,"Bell, Nancy",12/98-- 7.2,7.2
Biggie and the Meddlesome Mailman,"Bell, Nancy",2/00-- 7,7
Restored to Death,"Bell, Nancy",6/03-- 7,7
Phantom  ,"Bell, Ted",3/12-- 8,8
Tsar,"Bell, Ted",12/08-- 8,8
Warlord,"Bell, Ted",12/10-- 8,8
Phantom  ,"Bell, Ted",3/12-- 8,8
Assassin,"Bell, Ted",8/04-- 7.8,7.8
Pirate,"Bell, Ted",12/05-- 7.5,7.5
Hawke,"Bell, Ted",8/03-- 7.3,7.3
Sacred Fire,"Beller, Isi",8/98-- 8,8
"Sleep-Over Artist, The","Beller, Thomas",7/00-- 6,6
Machine,"Belletto, Rene",8/98-- 7.2,7.2
Ravelstein,"Bellow, Saul",4/00-- 6,6
Avatar,"Beman, Donald",10/99-- 7.6,7.6
White Shark,"Benchley, Peter",6/94-- 7,7
Rummies,"Benchley, Peter",6/94-- 5,5
"Confession of O. J. Simpson, The","Bender, David",9/98-- 7.6,7.6
Red Sea,"Benedek, Emily",11/07-- 7.5,7.5
Almost,"Benedict, Elizabeth",9/01-- 7.2,7.2
Isabella Moon,"Benedict, Laura",11/07-- 7,7
Dogs of Gods,"Benedict, Pinckney",5/94-- 6.5,6.5
"Mar Race, The","Benford, Gregory",1/00-- 7.8,7.8
Eater,"Benford, Gregory",5/00-- 7.2,7.2
Foundation's Fear,"Benford, Gregory",9/97-- 7,7
Furious Gulf,"Benford, Gregory",1/96-- 7,7
"Martians, The","Benford, Gregory",12/99-- 7,7
Beyond Infinity,"Benford, Gregory",4/04-- 6.5,6.5
Cosm,"Benford, Gregory",3/98-- 6,6
In the Ocean of Night,"Benford, Gregory",8/94-- 6,6
Sailing Bright Eternity,"Benford, Gregory",8/95-- 6,6
"Sunborn, The","Benford, Gregory",5/05-- 6,6
Timescape,"Benford, Gregory",10/94-- 5,5
Great Sky River,"Benford, Gregory",No,
Tides of Light,"Benford, Gregory",No,
Heart of the Comet,"Benford, Gregory & David Brin",9/93-- 8,8
"Messiah Stones, The","Benig, Irving",10/95-- 7,7
Fall Guy,"Benjamin, Carol Lea",9/04-- 7.9,7.9
"Wrong Dog, The","Benjamin, Carol Lea",3/01-- 7.4,7.4
"Hard Way, the","Benjamin, Carol Lee",1/07-- 7.8,7.8
"Prince of Shadow, The","Benjamin, Curt",10/01-- 8,8
Guilty By Choice,"Benke, Patricia D.",10/95-- 7.5,7.5
Forced Into Glory: Abraham Lincoln's White Dream,"Bennett, Jr. Lerone",8/00-- 6,6
"Catastrophist, The","Bennett, Ronan",10/99-- 6,6
Relative Danger,"Benoit, Charles",4/04-- 7,7
"Physician's Tale, the","Benson, Ann",6/07-- 7.1,7.1
Never Dream of Dying,"Benson, Raymond",6/01-- 7.5,7.5
High Time to Kill,"Benson, Raymond",8/99-- 7,7
"Man With the Red Tattoo, The","Benson, Raymond",7/02-- 7,7
Double Shot: Ian Fleming's James Bond,"Benson, Raymond",7/00-- 6,6
"Cyclist, The","Berberian, Eiken",3/02-- 7.2,7.2
"Faithful Spy, The","Berenson, Alex",10/06-- 9,9
"Snow Patrol, The","Berenson, Alex",5/12-- 7,7
Best In Shoe,"Berenson, Laurien",2/04-- 7.9,7.9
Hot Dog,"Berenson, Laurien",9/02-- 7.6,7.6
Hush Puppy,"Berenson, Laurien",12/99-- 7.5,7.5
Once Bitten,"Berenson, Laurien",11/01-- 7.4,7.4
Watchdog,"Berenson, Laurien",12/98-- 7.3,7.3
Unleashed,"Berenson, Laurien",12/00-- 7,7
Dog Eat Dog,"Berenson, Laurien",4/97-- 6,6
Open House,"Berg, Elizabeth",12/00-- 8,8
Never Change,"Berg, Elizabeth",8/01-- 6.5,6.5
Suspects,"Berger, Thomas",11/96-- 8.5,8.5
Tender Is Levine,"Bergman, Andrew",2/01-- 6,6
Blood Alone,"Bergstrom, Elaine",5/94-- 6,6
"Fatal Attraction, A","Bernard, Robert",1/98-- 7.5,7.5
"Crime in the Neighborhood, A","Berne, Suzanne",11/97-- 7.5,7.5
A Perfect Arrangement,"Berne, Suzanne",5/01-- 6,6
Gutshot Straight,"Berney, Lou",2/10-- 7.2,7.2
Cruel justice,"Bernhardt, William",1/96-- 9.5,9.5
Silent Justice,"Bernhardt, William",5/01-- 9.3,9.3
Capitol Offense,"Bernhardt, William",10/09-- 9,9
Dark Eye,"Bernhardt, William",1/05-- 9,9
Murder One,"Bernhardt, William",4/01-- 9,9
Criminal Intent,"Bernhardt, William",9/02-- 8.8,8.8
Death Row,"Bernhardt, william",10/03-- 8.5,8.5
Final Round,"Bernhardt, William",3/02-- 8.5,8.5
Hate Crime,"Bernhardt, William",4/04-- 8.5,8.5
Naked Justice,"Bernhardt, William",3/97-- 8.5,8.5
Perfect Justice,"Bernhardt, William",6/94-- 8.5,8.5
Capital Betrayal,"Bernhardt, William",3/10-- 8.4,8.4
Dark Justice,"Bernhardt, William",10/00-- 8.3,8.3
Deadly Justice,"Bernhardt, William",1/97-- 8,8
Extreme Justice,"Bernhardt, William",10/00-- 8,8
"Midnight Before Christmas, The","Bernhardt, William",4/99-- 7.4,7.4
Natural Suspect,"Bernhardt, William",1/02-- 7.4,7.4
Nemesis,"Bernhardt, William",2/09-- 7.2,7.2
Double Jeopardy,"Bernhardt, William",4/95-- 6,6
Capital Murder,"Bernhart, William",2/06-- 9,9
Strip Search,"Bernhart, William",8/07-- 8.9,8.9
Capital Conspiracy,"Bernhart, William","1/08-- 8,2",8.2
Capital Threat,"Bernhart, William",3/07-- 8,8
"War of Don Emmanuel's, The","Bernieres, Louis De",6/98-- 7.4,7.4
"Death of a Dancing Fool, The","Berry, Carole",5/98-- 7,7
Nightmare Point,"Berry, Carole",5/98-- 6,6
Death and the Hubcap,"Berry, Linda",4/01-- 7.5,7.5
Death and the Easter Bunny,"Berry, Linda",7/98-- 6.5,6.5
"Amber Room, The","Berry, Steve",1/04-- 9,9
"Columbus Affair, The","Berry, Steve",6/12-- 7.8,7.8
"Emperor's Tomb, The","Berry, Steve",12/10-- 7.8,7.8
"Columbus Affair, The","Berry, Steve",6/12-- 7.8,7.8
"Jefferson Key, The","Berry, Steve",8/11-- 7,7
"Third Secret, The","Berry, Steve",10/05-- 7,7
"World Lost, A","Berry, Wendell",4/97-- 6,6
Foamers,"Berson, Jon",9/97-- 8.5,8.5
Upgrading Your Bike,"Berto, Frank J.",no,
"Dawn of Amber, The","Betconcourt, John Gregory",12/04-- 7.4,7.4
Isolation,"Beton, Christopher",2/04-- 7.9,7.9
Unnatural Causes,"Bettle, Janet",8/00-- 6,6
"Karnau Tapes, The","Beyer, Marcel",11/97-- 7,7
Deep in the Heart,"Bickmore, Barbara",12/96-- 7,7
Risky Games,"Bicos, Olga",1/99-- 7.2,7.2
Doctored Evidence,"Biehl, Michael",7/02-- 8.2,8.2
Lawyered to Death,"Biehl, Michael",1/04-- 7.8,7.8
Queen of Spades,"Bierce, Ambrose",1/99-- 7.1,7.1
Sleepy Head,"Billingham, Mark",9/02-- 8.8,8.8
"Demands, The","Billingham, Mark",6/12-- 8,8
Scardey Cat,"Billingham, Mark",9/03--7.6,7.6
"Burning Girl, The","Billingham, Mark",7/05-- 7.5,7.5
Lazy Bones,"Billingham, Mark",6/04-- 7,7
Death Message,"Billingham, Mark",12/09-- 6,6
In the Dark,"Billingham, Mark",2/09-- 6,6
Lifeless,"Billingham, Mark",10/06-- 6,6
Buried,"Billingham, Mark",1/08-- 5,5
"Lloyd, What Happened","Bing, Stanely",4/98-- 8.5,8.5
Money for Nothing,"Bingham, Harry",6/03-- 7,7
Talking to the Dead,"Bingham, Harry",10/12-- 7,7
Lightning on the Sun,"Bingham, Robert",5/00-- 7.6,7.6
"Yokota Officers Club, The","Bird, Sarah",8/01-- 6,6
"Wrong Kind of Money, The","Birmingham, Stephen",8/97-- 7,7
Belladonna,"Bishop, Anne",4/07-- 7.2,7.2
Tangled Webs,"Bishop, Anne",4/08-- 7,7
Chalk whispers,"Bishop, Paul",7/01-- 7,7
In the Forest of Harm,"Bissell, Sallie",2/01-- 9.5,9.5
"Darker Justice, A","Bissell, Sallie",2/02-- 8.4,8.4
Voyage to the Red Planet,"Bisson, Terry",No,
Mystic Visions,"Bittner, Rosanne",6/00-- 8,8
Mystic Dreamers,"Bittner, Rosanne",7/99-- 6,6
Christine Falls,"Black, Benjamin",3/07-- 7,7
"Silver Swan, The","Black, Benjamin",6/08-- 6,6
Format C:,"Black, Edwin",8/99-- 7,7
"Broken Hearts Club, The","Black, Ethan",3/99-- 7.8,7.8
All the Dead Were Strangers,"Black, Ethan",10/01-- 6.5,6.5
Defensive Wounds,"Black, Lisa",10/11-- 8.2,8.2
Takeover,"Black, Lisa",1/09-- 7.5,7.5
Trail of Blood,"Black, Lisa",11/10-- 7.5,7.5
"Vow of Compassion, A","Black, Veronica",12/98-- 7,7
"Vow of Poverty,A","Black, Veronica",12/96-- 6,6
"Leper's Companion, The","Blackburn, Julia",10/99-- 6,6
Kill Your Darlings,"Blacker, Terence",12/01-- 7,7
Intervention,"Blackstock, Terri",3/10-- 7.5,7.5
Shadow of Doubt,"Blackstock, Terri",3/00-- 7.1,7.1
Vicious Cycle,"Blackstock, Terri",8/11-- 6,6
Duty,"Blackstone, Terri",11/03-- 7.8,7.8
"I, Che Guevara","Blackthorn, John",10/00-- 7,7
Sins of the Fathers,"Blackthorn, John",2/99-- 7,7
Love Cools,"Blain, W. Edward",5/98-- 7.2,7.2
"Holy Road, The","Blake, Michael",1/02-- 7.2,7.2
Marching to Vahalla,"Blake, Michael",8/96-- 7,7
"Book of Light, The","Blake, Michelle",12/04-- 7,7
"Tentmaker, The","Blake, Michelle",12/99-- 7,7
Earth Has No Sorrow,"Blake, Michelle",8/01-- 5,5
Chiller,"Blake, Sterling",8/93-- 7,7
Comanche Dawn,"Blakely, Mike",11/98-- 7.2,7.2
Darkness Peering,"Blanchard, Alice",8/99-- 8.8,8.8
Life Sentences,"Blanchard, Alice",12/05-- 8.5,8.5
See No Evil,"Bland, Eleanor Taylor",3/98-- 8.3,8.3
Scream in Silence,"Bland, Eleanor Taylor",4/00-- 7.9,7.9
Tell No Tales,"Bland, Eleanor Taylor",5/99-- 7.7,7.7
Slow Burn,"Bland, Eleanor Taylor",3/98-- 7.2,7.2
Dead Time,"Bland, Eleanor Taylor",5/95-- 6,6
Done Wrong,"Bland, Eleanor Taylor",8/95-- 6,6
Whisper in the Dark,"Bland, EleanorTaylor",11/01-- 7.8,7.8
"Time of the Wolf, The","Blankenship, William D.",1/99-- 9,9
The Leavenworth Irregulars,"Blankenship, William D.",1/99-- 8.6,8.6
Brotherly Love,"Blankenship, William D.",1/99-- 8.4,8.4
"Demon's Five, Exocists Nothing","Blatty, William Peter",9/96-- 6.5,6.5
Slipping Into Darkness,"Blaumer, Peter",3/06-- 8.5,8.5
"Last Good Day, The","Blaumer, Peter",5/03-- 7,7
"Intruder, The","Blauner, Peter",5/97-- 7.5,7.5
Slow Motion Riot,"Blauner, Peter",11/97-- 7.5,7.5
Man of the Hour,"Blauner, Peter",5/99-- 7.2,7.2
Casino Moon,"Blauner, Peter",8/98-- 7.1,7.1
Sleeping Lady,"Blauner, Peter",4/97-- 7,7
"Vanished Priestess, The","Blevens, Meredith",10/04-- 6,6
"Hummingbird Wizard, The","Blevins, Meredith",2/04-- 6.5,6.5
Fluke,"Blinder, Martin",2/99-- 6.5,6.5
Cities in Flight,"Blish, James",6/00-- 6,6
Lori,"Bloch, Robert",12/95-- 8,8
"Jekyll Legacy, The","Bloch, Robert & Andre Norton",5/95-- 6,6
Chutes and Adders,"Block, Barbara",10/95-- 8,8
Twister,"Block, Barbara",10/95-- 8,8
Rubbed Out,"Block, Barbara",12/02-- 7.9,7.9
Vanishing Act,"Block, Barbara",8/98-- 7.2,7.2
"Scent of Murder, The","Block, Barbara",7/97-- 7,7
"Lightning Rule, The","Block, Brett Ellen",2/07-- 7.8,7.8
"Burglar Who Studied Spinoza, The","Block, Lawrence",12/97-- 9,9
"Drop of the Hard Stuff, A","Block, Lawrence",5/11-- 9,9
Hit List,"Block, Lawrence",11/00-- 9,9
Hope to Die,"Block, Lawrence",10/01-- 9,9
Everybody Dies,"Block, Lawrence",11/98-- 8.8,8.8
Hit and Run,"Block, Lawrence",9/08-- 8.5,8.5
Tanner on Ice,"Block, Lawrence",7/98-- 8.5,8.5
Burglar On the Prowl,"Block, Lawrence",4/04-- 8.4,8.4
Hit Parade,"Block, Lawrence",7/06-- 8.2,8.2
All the Flowers Are Dying,"Block, Lawrence",5/05-- 8.1,8.1
"Burglar in the Rye, The","Block, Lawrence",8/99-- 8.1,8.1
A Dance At the Slaughterhouse,"Block, Lawrence",6/94-- 8,8
A Long Line of Dead Men,"Block, Lawrence",12/94-- 8,8
A Ticket to the Boneyard,"Block, Lawrence",6/94-- 8,8
A Walk Among the Tombstones,"Block, Lawrence",6/94-- 8,8
"Burglar Who Liked To Quote Kipling, The","Block, Lawrence",1/98-- 8,8
"Burglar Who Traded Ted Williams, The","Block, Lawrence",6/94-- 8,8
Burglars Can't Be Choosers,"Block, Lawrence",11/04-- 8,8
Getting Off,"Block, Lawrence",12/11-- 8,8
Small Town,"Block, Lawrence",1/03-- 8,8
Hit Man,"Block, Lawrence",2/98-- 7.8,7.8
"Burglar in the Library, The","Block, Lawrence",9/97-- 7.5,7.5
"Burglar Who Thought He Was Bogart, The","Block, Lawrence",8/95-- 7.5,7.5
"Collected Mystery Stories, The","Block, Lawrence",9/00-- 7.5,7.5
"Devil Knows You're Dead, The","Block, Lawrence",6/94-- 7.5,7.5
Even the Wicked,"Block, Lawrence",2/97-- 7.5,7.5
Out on the Cutting Edge,"Block, Lawrence",6/94-- 7.5,7.5
Eight Million Ways To Die,"Block, Lawrence",6/94-- 7,7
Like a Lamb to Slaughter,"Block, Lawrence",1/98-- 7,7
When the Sacred Gin Mill Closes,"Block, Lawrence",6/94-- 7,7
Was It Something I Said?,"Block, Valerie",4/98-- 7,7
Inca,"Bloom, Suzanne Alles ",2/01-- 6,6
"Last Appeal, The","Blum, Bill",8/99-- 7.9,7.9
Prejudicial Error,"Blum, Bill",6/95-- 7.5,7.5
Forty Words for Sorrow,"Blunt, Giles",8/01-- 8.5,8.5
By the Time You Read This,"Blunt, Giles",3/07-- 8,8
Body Armor,"Boaln, Mack",10/98-- 8,8
Death By Hollywood,"Bochco, Steve",1/04-- 8,8
Gambit,"Bodman, Karna Small",4/08-- 6,6
Nostradamus,"Boeser, Knut",3/95-- 8,8
"Phoenix, The","Boetius, Henning",1/02-- 7,7
"Remake As Time Goes By, The","Bogart, Stephen Humphrey",2/97-- 7.5,7.5
"Deadliest Art, The","Bogner, Norman",9/01-- 7.2,7.2
"Law of Similars, The","Bohjalian, Chris",3/99-- 7.5,7.5
